,SOURCE,TARGET,RATE
6228,19,191,2
6229,19,116,2
6230,19,95,2
6231,19,1578,2
6232,19,59,2
6233,19,262,2
6234,19,1392,1
6235,19,27,1
6236,19,145,1
6237,19,497,1
6238,19,141,1
6239,19,53,1
6240,19,245,1
6241,19,97,1
6242,19,250,1
6243,19,1370,1
6244,19,96,1
6245,19,3373,1
6246,19,88,1
6247,19,402,1
6248,19,7568,1
6249,19,1199,1
6250,19,3364,1
6251,19,647,1
6252,19,398,1
6253,19,1192,1
6254,19,1882,1
6255,19,1374,1
6256,19,72,1
6257,19,650,1
6258,19,295,1
6259,19,757,1
6260,19,241,1
6261,19,259,1
6262,19,125,1
6263,19,87,1
6264,19,154,1
6265,19,7391,1
6266,19,707,1
6267,19,291,1
6268,19,894,1
6269,19,158,1
6270,19,1581,1
6271,19,783,1
6272,19,26,1
6273,19,42,1
6274,19,666,1
6275,19,332,1
6276,19,1322,1
6277,19,551,1
6278,19,128,1
6279,19,2388,1
6280,19,818,1
6281,19,197,1
6282,19,3254,1
6283,19,7406,1
6284,19,1031,1
6285,19,3185,1
6286,19,1184,1
6287,19,1574,1
6288,19,92,1
6289,19,86,-1
6290,19,2336,-3
6291,19,7446,-10
6292,19,7585,-10
6293,19,7563,-10
6294,7517,20,10
6295,159,20,10
6296,870,20,10
6297,7603,20,9
6298,22,20,9
6299,37,20,8
6300,47,20,8
6301,1042,20,7
6302,892,20,5
6303,807,20,5
6304,176,20,5
6305,372,20,5
6306,31,20,4
6307,122,20,4
6308,489,20,4
6309,52,20,4
6310,152,20,4
6311,211,20,4
6312,38,20,4
6313,212,20,4
6314,491,20,3
6315,133,20,3
6316,66,20,3
6317,272,20,3
6318,586,20,3
6319,730,20,2
6320,88,20,2
6321,267,20,2
6322,1771,20,2
6323,65,20,2
6324,108,20,2
6325,26,20,2
6326,7547,20,2
6327,131,20,2
6328,155,20,2
6329,231,20,2
6330,1269,20,1
6331,30,20,1
6332,70,20,1
6333,198,20,1
6334,304,20,1
6335,1145,20,1
6336,1127,20,1
6337,729,20,1
6338,20,22,9
6339,20,31,8
6340,20,37,8
6341,20,47,8
6342,20,188,8
6343,20,65,8
6344,20,1042,7
6345,20,159,7
6346,20,231,6
6347,20,730,5
6348,20,489,5
6349,20,372,5
6350,20,66,5
6351,20,366,5
6352,20,52,4
6353,20,152,4
6354,20,176,4
6355,20,145,4
6356,20,1301,4
6357,20,211,4
6358,20,38,4
6359,20,892,3
6360,20,491,3
6361,20,122,3
6362,20,90,3
6363,20,241,3
6364,20,212,3
6365,20,586,3
6366,20,272,3
6367,20,729,3
6368,20,41,2
6369,20,83,2
6370,20,807,2
6371,20,1771,2
6372,20,45,2
6373,20,108,2
6374,20,26,2
6375,20,131,2
6376,20,155,2
6377,20,870,2
6378,20,1269,1
6379,20,198,1
6380,20,1145,1
6381,20,60,1
6382,20,1127,1
6383,20,177,-1
6384,20,7565,-2
6385,20,7577,-5
6386,20,7547,-10
6387,25,21,10
6388,181,21,10
6389,205,21,6
6390,266,21,6
6391,85,21,6
6392,329,21,5
6393,110,21,5
6394,157,21,5
6395,37,21,5
6396,30,21,4
6397,137,21,4
6398,348,21,4
6399,62,21,4
6400,201,21,4
6401,52,21,3
6402,277,21,3
6403,738,21,3
6404,100,21,3
6405,51,21,3
6406,33,21,2
6407,319,21,2
6408,185,21,2
6409,77,21,2
6410,295,21,2
6411,5342,21,2
6412,22,21,2
6413,1152,21,2
6414,90,21,2
6415,83,21,2
6416,798,21,2
6417,946,21,2
6418,211,21,2
6419,45,21,2
6420,173,21,1
6421,47,21,1
6422,1159,21,1
6423,700,21,1
6424,748,21,1
6425,71,21,1
6426,878,21,1
6427,807,21,1
6428,350,21,1
6429,197,21,1
6430,530,21,1
6431,225,21,1
6432,509,21,1
6433,621,21,1
6434,360,21,1
6435,362,21,1
6436,7588,21,1
6437,961,21,1
6438,1298,21,1
6439,956,21,1
6440,78,21,1
6441,2759,21,1
6442,264,21,1
6443,1254,21,1
6444,70,21,1
6445,393,21,1
6446,361,21,1
6447,484,21,1
6448,145,21,1
6449,347,21,1
6450,585,21,1
6451,40,21,1
6452,7603,21,1
6453,48,21,1
6454,39,21,1
6455,580,21,1
6456,254,21,1
6457,579,21,1
6458,130,21,1
6459,1004,21,1
6460,669,21,1
6461,2520,21,1
6462,2486,21,1
6463,534,21,1
6464,42,21,1
6465,7552,21,1
6466,235,21,1
6467,99,21,1
6468,21,25,10
6469,21,41,10
6470,21,85,6
6471,21,205,5
6472,21,266,5
6473,21,329,5
6474,21,277,4
6475,21,157,4
6476,21,110,4
6477,21,274,4
6478,21,51,4
6479,21,45,4
6480,21,916,4
6481,21,30,3
6482,21,295,3
6483,21,362,3
6484,21,52,3
6485,21,62,3
6486,21,738,3
6487,21,1297,3
6488,21,201,3
6489,21,37,3
6490,21,77,2
6491,21,137,2
6492,21,5342,2
6493,21,1152,2
6494,21,90,2
6495,21,83,2
6496,21,100,2
6497,21,798,2
6498,21,1307,2
6499,21,181,2
6500,21,47,1
6501,21,700,1
6502,21,748,1
6503,21,89,1
6504,21,563,1
6505,21,878,1
6506,21,33,1
6507,21,319,1
6508,21,71,1
6509,21,197,1
6510,21,530,1
6511,21,225,1
6512,21,509,1
6513,21,621,1
6514,21,185,1
6515,21,360,1
6516,21,961,1
6517,21,1298,1
6518,21,78,1
6519,21,2759,1
6520,21,348,1
6521,21,264,1
6522,21,956,1
6523,21,552,1
6524,21,22,1
6525,21,522,1
6526,21,70,1
6527,21,393,1
6528,21,1986,1
6529,21,361,1
6530,21,145,1
6531,21,347,1
6532,21,585,1
6533,21,946,1
6534,21,7603,1
6535,21,48,1
6536,21,580,1
6537,21,28,1
6538,21,579,1
6539,21,1004,1
6540,21,669,1
6541,21,2520,1
6542,21,2486,1
6543,21,534,1
6544,21,42,1
6545,21,7552,1
6546,21,235,1
6547,21,99,1
6548,47,22,8
6549,159,22,7
6550,24,22,6
6551,31,22,5
6552,44,22,5
6553,7603,22,5
6554,203,22,4
6555,26,22,4
6556,210,22,4
6557,165,22,3
6558,641,22,3
6559,196,22,3
6560,124,22,3
6561,306,22,3
6562,135,22,3
6563,108,22,3
6564,1023,22,3
6565,7565,22,3
6566,1638,22,3
6567,90,22,3
6568,131,22,2
6569,369,22,2
6570,2317,22,2
6571,61,22,2
6572,73,22,2
6573,7518,22,2
6574,2239,22,2
6575,106,22,2
6576,123,22,2
6577,589,22,2
6578,40,22,2
6579,681,22,2
6580,683,22,2
6581,735,22,2
6582,42,22,2
6583,39,22,2
6584,851,22,2
6585,152,22,2
6586,1132,22,2
6587,140,22,2
6588,295,22,1
6589,191,22,1
6590,2336,22,1
6591,253,22,1
6592,3134,22,1
6593,703,22,1
6594,491,22,1
6595,2310,22,1
6596,179,22,1
6597,145,22,1
6598,7555,22,1
6599,396,22,1
6600,205,22,1
6601,122,22,1
6602,103,22,1
6603,487,22,1
6604,347,22,1
6605,150,22,1
6606,38,22,1
6607,259,22,1
6608,1285,22,1
6609,2171,22,1
6610,70,22,1
6611,1301,22,1
6612,117,22,1
6613,257,22,1
6614,255,22,1
6615,1258,22,1
6616,1295,22,1
6617,685,22,1
6618,51,22,1
6619,2159,22,1
6620,156,22,1
6621,1736,22,1
6622,2817,22,1
6623,67,22,1
6624,346,22,1
6625,933,22,1
6626,7563,22,1
6627,2773,22,1
6628,284,22,1
6629,869,22,1
6630,1278,22,1
6631,2638,22,1
6632,2079,22,1
6633,452,22,1
6634,75,22,1
6635,539,22,1
6636,2119,22,1
6637,613,22,1
6638,7579,22,-1
6639,170,22,-2
6640,22,47,8
6641,22,23,8
6642,22,159,7
6643,22,302,6
6644,22,99,6
6645,22,70,6
6646,22,24,6
6647,22,39,6
6648,22,37,5
6649,22,1113,5
6650,22,203,5
6651,22,342,4
6652,22,196,4
6653,22,165,4
6654,22,145,4
6655,22,38,4
6656,22,306,4
6657,22,123,4
6658,22,272,4
6659,22,35,4
6660,22,135,4
6661,22,108,4
6662,22,90,4
6663,22,44,4
6664,22,210,4
6665,22,641,3
6666,22,188,3
6667,22,185,3
6668,22,66,3
6669,22,1023,3
6670,22,681,3
6671,22,284,3
6672,22,626,3
6673,22,26,3
6674,22,561,2
6675,22,369,2
6676,22,2317,2
6677,22,61,2
6678,22,179,2
6679,22,31,2
6680,22,73,2
6681,22,64,2
6682,22,7518,2
6683,22,122,2
6684,22,2239,2
6685,22,103,2
6686,22,150,2
6687,22,106,2
6688,22,189,2
6689,22,802,2
6690,22,133,2
6691,22,117,2
6692,22,589,2
6693,22,685,2
6694,22,51,2
6695,22,683,2
6696,22,101,2
6697,22,40,2
6698,22,42,2
6699,22,851,2
6700,22,1132,2
6701,22,152,2
6702,22,140,2
6703,22,295,1
6704,22,2336,1
6705,22,191,1
6706,22,2651,1
6707,22,253,1
6708,22,3134,1
6709,22,703,1
6710,22,29,1
6711,22,2310,1
6712,22,358,1
6713,22,424,1
6714,22,396,1
6715,22,2255,1
6716,22,593,1
6717,22,33,1
6718,22,43,1
6719,22,205,1
6720,22,41,1
6721,22,487,1
6722,22,166,1
6723,22,347,1
6724,22,330,1
6725,22,80,1
6726,22,110,1
6727,22,259,1
6728,22,1285,1
6729,22,940,1
6730,22,638,1
6731,22,1744,1
6732,22,2171,1
6733,22,1301,1
6734,22,949,1
6735,22,255,1
6736,22,2745,1
6737,22,1258,1
6738,22,1295,1
6739,22,2159,1
6740,22,156,1
6741,22,1736,1
6742,22,2817,1
6743,22,67,1
6744,22,346,1
6745,22,1138,1
6746,22,1638,1
6747,22,933,1
6748,22,2773,1
6749,22,384,1
6750,22,869,1
6751,22,735,1
6752,22,1278,1
6753,22,2638,1
6754,22,1218,1
6755,22,2079,1
6756,22,452,1
6757,22,75,1
6758,22,539,1
6759,22,2119,1
6760,22,613,1
6761,22,7513,-1
6762,22,170,-2
6763,22,7600,-3
6764,22,7583,-3
6765,22,7579,-3
6766,22,7565,-4
6767,22,7483,-4
6768,22,7580,-5
6769,22,7535,-5
6770,22,7603,-5
6771,22,7593,-5
6772,22,7555,-10
6773,1082,23,8
6774,440,23,6
6775,437,23,6
6776,656,23,6
6777,1456,23,5
6778,1416,23,5
6779,119,23,5
6780,129,23,5
6781,236,23,5
6782,503,23,5
6783,54,23,5
6784,500,23,5
6785,844,23,5
6786,389,23,4
6787,932,23,4
6788,470,23,4
6789,1422,23,4
6790,293,23,4
6791,770,23,4
6792,501,23,4
6793,842,23,4
6794,443,23,3
6795,1220,23,3
6796,1613,23,3
6797,713,23,3
6798,167,23,3
6799,772,23,3
6800,847,23,3
6801,298,23,3
6802,1400,23,3
6803,1401,23,3
6804,44,23,3
6805,564,23,2
6806,84,23,2
6807,504,23,2
6808,607,23,2
6809,845,23,2
6810,401,23,2
6811,908,23,2
6812,1911,23,2
6813,710,23,2
6814,99,23,2
6815,1226,23,2
6816,139,23,2
6817,768,23,2
6818,537,23,1
6819,848,23,1
6820,658,23,1
6821,2443,23,1
6822,2447,23,1
6823,1402,23,1
6824,1080,23,1
6825,466,23,1
6826,1078,23,1
6827,1601,23,1
6828,1398,23,1
6829,2438,23,1
6830,935,23,1
6831,1087,23,1
6832,512,23,1
6833,40,23,1
6834,23,129,10
6835,23,469,7
6836,23,656,6
6837,23,437,5
6838,23,844,5
6839,23,1131,4
6840,23,389,4
6841,23,564,4
6842,23,293,4
6843,23,770,4
6844,23,843,4
6845,23,607,4
6846,23,500,4
6847,23,842,4
6848,23,713,3
6849,23,772,3
6850,23,847,3
6851,23,153,3
6852,23,1400,3
6853,23,1401,3
6854,23,1613,2
6855,23,1082,2
6856,23,167,2
6857,23,504,2
6858,23,501,2
6859,23,298,2
6860,23,845,2
6861,23,908,2
6862,23,1911,2
6863,23,99,2
6864,23,108,2
6865,23,1226,2
6866,23,139,2
6867,23,710,2
6868,23,44,2
6869,23,768,2
6870,23,848,1
6871,23,119,1
6872,23,440,1
6873,23,773,1
6874,23,2443,1
6875,23,2447,1
6876,23,503,1
6877,23,1402,1
6878,23,138,1
6879,23,401,1
6880,23,1080,1
6881,23,466,1
6882,23,2441,1
6883,23,1078,1
6884,23,84,1
6885,23,1601,1
6886,23,1398,1
6887,23,2438,1
6888,23,935,1
6889,23,1919,1
6890,23,1087,1
6891,23,512,1
6892,23,40,1
6893,34,24,6
6894,26,24,6
6895,205,24,5
6896,63,24,5
6897,88,24,5
6898,47,24,5
6899,7603,24,5
6900,173,24,4
6901,107,24,4
6902,124,24,4
6903,85,24,4
6904,32,24,4
6905,185,24,4
6906,798,24,4
6907,308,24,3
6908,49,24,3
6909,562,24,3
6910,190,24,3
6911,67,24,3
6912,70,24,3
6913,117,24,3
6914,33,24,3
6915,51,24,2
6916,36,24,2
6917,145,24,2
6918,494,24,2
6919,621,24,2
6920,703,24,2
6921,632,24,2
6922,125,24,2
6923,73,24,2
6924,95,24,2
6925,1029,24,2
6926,159,24,2
6927,177,24,2
6928,25,24,2
6929,201,24,2
6930,31,24,2
6931,44,24,2
6932,42,24,2
6933,485,24,2
6934,371,24,1
6935,72,24,1
6936,154,24,1
6937,241,24,1
6938,191,24,1
6939,3253,24,1
6940,83,24,1
6941,1856,24,1
6942,818,24,1
6943,6014,24,1
6944,3147,24,1
6945,7512,24,1
6946,345,24,1
6947,374,24,1
6948,110,24,1
6949,143,24,1
6950,643,24,1
6951,941,24,1
6952,885,24,1
6953,1351,24,1
6954,166,24,1
6955,90,24,1
6956,62,24,1
6957,7377,24,1
6958,411,24,1
6959,50,24,1
6960,949,24,1
6961,211,24,1
6962,316,24,1
6963,588,24,1
6964,2147,24,1
6965,77,24,1
6966,1731,24,1
6967,24,1691,10
6968,24,63,6
6969,24,32,6
6970,24,308,5
6971,24,34,5
6972,24,145,5
6973,24,88,5
6974,24,124,5
6975,24,70,5
6976,24,47,5
6977,24,185,5
6978,24,85,4
6979,24,31,4
6980,24,484,3
6981,24,269,3
6982,24,49,3
6983,24,173,3
6984,24,125,3
6985,24,107,3
6986,24,51,3
6987,24,67,3
6988,24,25,3
6989,24,33,3
6990,24,949,3
6991,24,122,2
6992,24,412,2
6993,24,36,2
6994,24,494,2
6995,24,621,2
6996,24,5342,2
6997,24,1029,2
6998,24,95,2
6999,24,159,2
7000,24,29,2
7001,24,201,2
7002,24,50,2
7003,24,42,2
7004,24,98,1
7005,24,288,1
7006,24,371,1
7007,24,708,1
7008,24,94,1
7009,24,72,1
7010,24,241,1
7011,24,250,1
7012,24,93,1
7013,24,191,1
7014,24,249,1
7015,24,229,1
7016,24,126,1
7017,24,7562,1
7018,24,83,1
7019,24,1856,1
7020,24,168,1
7021,24,134,1
7022,24,3147,1
7023,24,703,1
7024,24,632,1
7025,24,7512,1
7026,24,345,1
7027,24,374,1
7028,24,110,1
7029,24,143,1
7030,24,643,1
7031,24,941,1
7032,24,73,1
7033,24,885,1
7034,24,1351,1
7035,24,166,1
7036,24,549,1
7037,24,443,1
7038,24,62,1
7039,24,562,1
7040,24,411,1
7041,24,133,1
7042,24,117,1
7043,24,44,1
7044,24,211,1
7045,24,485,1
7046,24,316,1
7047,24,588,1
7048,24,2147,1
7049,24,77,1
7050,24,1731,1
7051,24,7565,-1
7052,24,7600,-1
7053,24,798,-1
7054,24,7377,-5
7055,24,190,-5
7056,24,7548,-10
7057,24,90,-10
7058,265,25,10
7059,284,25,8
7060,177,25,7
7061,876,25,5
7062,1326,25,5
7063,52,25,5
7064,95,25,3
7065,31,25,3
7066,696,25,3
7067,249,25,3
7068,1136,25,3
7069,29,25,3
7070,686,25,3
7071,592,25,3
7072,115,25,2
7073,523,25,2
7074,329,25,2
7075,36,25,2
7076,2280,25,2
7077,53,25,2
7078,33,25,2
7079,62,25,2
7080,124,25,2
7081,332,25,2
7082,228,25,2
7083,1165,25,2
7084,318,25,2
7085,656,25,2
7086,1787,25,2
7087,60,25,2
7088,32,25,2
7089,133,25,2
7090,799,25,2
7091,145,25,2
7092,90,25,2
7093,663,25,1
7094,7509,25,1
7095,641,25,1
7096,1830,25,1
7097,1342,25,1
7098,1336,25,1
7099,1792,25,1
7100,47,25,1
7101,2308,25,1
7102,7551,25,1
7103,492,25,1
7104,97,25,1
7105,3082,25,1
7106,396,25,1
7107,395,25,1
7108,140,25,1
7109,7540,25,1
7110,813,25,1
7111,143,25,1
7112,287,25,1
7113,78,25,1
7114,3043,25,1
7115,370,25,1
7116,7548,25,1
7117,1340,25,1
7118,1788,25,1
7119,7553,25,1
7120,2135,25,1
7121,693,25,1
7122,2980,25,1
7123,172,25,1
7124,122,25,1
7125,166,25,1
7126,7588,25,1
7127,295,25,1
7128,1776,25,1
7129,266,25,1
7130,43,25,1
7131,37,25,1
7132,190,25,1
7133,801,25,1
7134,187,25,1
7135,804,25,1
7136,7565,25,1
7137,487,25,1
7138,1764,25,1
7139,2196,25,1
7140,1031,25,1
7141,1034,25,1
7142,258,25,1
7143,479,25,1
7144,142,25,1
7145,7593,25,1
7146,949,25,1
7147,1032,25,1
7148,739,25,1
7149,1492,25,1
7150,25,265,8
7151,25,284,8
7152,25,52,5
7153,25,31,3
7154,25,696,3
7155,25,249,3
7156,25,29,3
7157,25,801,3
7158,25,686,3
7159,25,592,3
7160,25,145,3
7161,25,95,2
7162,25,329,2
7163,25,2280,2
7164,25,55,2
7165,25,62,2
7166,25,124,2
7167,25,332,2
7168,25,228,2
7169,25,1165,2
7170,25,523,2
7171,25,318,2
7172,25,876,2
7173,25,1787,2
7174,25,41,2
7175,25,32,2
7176,25,60,2
7177,25,1326,2
7178,25,133,2
7179,25,115,1
7180,25,663,1
7181,25,701,1
7182,25,7509,1
7183,25,641,1
7184,25,244,1
7185,25,1830,1
7186,25,1342,1
7187,25,1336,1
7188,25,1792,1
7189,25,47,1
7190,25,2308,1
7191,25,7551,1
7192,25,492,1
7193,25,97,1
7194,25,36,1
7195,25,3082,1
7196,25,396,1
7197,25,395,1
7198,25,3071,1
7199,25,140,1
7200,25,7540,1
7201,25,813,1
7202,25,143,1
7203,25,33,1
7204,25,287,1
7205,25,78,1
7206,25,3043,1
7207,25,26,1
7208,25,370,1
7209,25,656,1
7210,25,1340,1
7211,25,1788,1
7212,25,7553,1
7213,25,1155,1
7214,25,2135,1
7215,25,693,1
7216,25,2980,1
7217,25,172,1
7218,25,1136,1
7219,25,122,1
7220,25,166,1
7221,25,7588,1
7222,25,295,1
7223,25,1776,1
7224,25,266,1
7225,25,43,1
7226,25,37,1
7227,25,593,1
7228,25,187,1
7229,25,804,1
7230,25,7565,1
7231,25,487,1
7232,25,1764,1
7233,25,2196,1
7234,25,1031,1
7235,25,799,1
7236,25,1034,1
7237,25,258,1
7238,25,479,1
7239,25,142,1
7240,25,90,1
7241,25,949,1
7242,25,1032,1
7243,25,739,1
7244,25,1492,1
7245,25,7548,-1
7246,25,177,-1
7247,25,7593,-10
7248,177,26,9
7249,32,26,8
7250,93,26,6
7251,47,26,6
7252,85,26,5
7253,6257,26,4
7254,67,26,4
7255,111,26,3
7256,7595,26,3
7257,348,26,3
7258,318,26,3
7259,7603,26,3
7260,613,26,3
7261,212,26,3
7262,34,26,2
7263,191,26,2
7264,51,26,2
7265,112,26,2
7266,27,26,2
7267,190,26,2
7268,7565,26,2
7269,52,26,2
7270,133,26,2
7271,277,26,2
7272,589,26,2
7273,100,26,2
7274,1294,26,2
7275,1128,26,2
7276,683,26,2
7277,315,26,2
7278,132,26,2
7279,155,26,2
7280,125,26,1
7281,58,26,1
7282,95,26,1
7283,105,26,1
7284,207,26,1
7285,3304,26,1
7286,245,26,1
7287,173,26,1
7288,266,26,1
7289,73,26,1
7290,1378,26,1
7291,128,26,1
7292,1876,26,1
7293,2372,26,1
7294,116,26,1
7295,242,26,1
7296,165,26,1
7297,247,26,1
7298,308,26,1
7299,2650,26,1
7300,248,26,1
7301,391,26,1
7302,172,26,1
7303,229,26,1
7304,494,26,1
7305,6369,26,1
7306,1568,26,1
7307,1175,26,1
7308,693,26,1
7309,286,26,1
7310,1059,26,1
7311,333,26,1
7312,295,26,1
7313,244,26,1
7314,199,26,1
7315,748,26,1
7316,88,26,1
7317,373,26,1
7318,331,26,1
7319,330,26,1
7320,187,26,1
7321,2250,26,1
7322,7443,26,1
7323,62,26,1
7324,170,26,1
7325,83,26,1
7326,684,26,1
7327,1946,26,1
7328,804,26,1
7329,219,26,1
7330,166,26,1
7331,38,26,1
7332,211,26,1
7333,411,26,1
7334,66,26,1
7335,941,26,1
7336,350,26,1
7337,69,26,1
7338,55,26,1
7339,1309,26,1
7340,798,26,1
7341,157,26,1
7342,386,26,1
7343,70,26,1
7344,1458,26,1
7345,145,26,1
7346,75,26,1
7347,7457,26,1
7348,632,26,1
7349,485,26,1
7350,777,26,1
7351,39,26,1
7352,142,26,1
7353,409,26,1
7354,33,26,1
7355,1427,26,1
7356,45,26,1
7357,505,26,1
7358,193,26,1
7359,305,26,1
7360,942,26,1
7361,943,26,1
7362,1137,26,1
7363,1711,26,1
7364,284,26,1
7365,1021,26,1
7366,231,26,1
7367,2336,26,-1
7368,59,26,-1
7369,2358,26,-3
7370,7598,26,-10
7371,7602,26,-10
7372,26,279,10
7373,26,88,10
7374,26,29,9
7375,26,93,8
7376,26,47,6
7377,26,242,5
7378,26,112,5
7379,26,308,4
7380,26,2280,4
7381,26,32,4
7382,26,67,4
7383,26,245,3
7384,26,111,3
7385,26,7514,3
7386,26,27,3
7387,26,166,3
7388,26,33,3
7389,26,190,3
7390,26,348,3
7391,26,52,3
7392,26,485,3
7393,26,211,3
7394,26,49,2
7395,26,116,2
7396,26,191,2
7397,26,262,2
7398,26,7595,2
7399,26,268,2
7400,26,51,2
7401,26,70,2
7402,26,373,2
7403,26,83,2
7404,26,100,2
7405,26,1138,2
7406,26,318,2
7407,26,933,2
7408,26,1030,2
7409,26,386,2
7410,26,133,2
7411,26,277,2
7412,26,145,2
7413,26,75,2
7414,26,589,2
7415,26,142,2
7416,26,1294,2
7417,26,1128,2
7418,26,683,2
7419,26,125,1
7420,26,7516,1
7421,26,207,1
7422,26,3304,1
7423,26,173,1
7424,26,73,1
7425,26,266,1
7426,26,2389,1
7427,26,128,1
7428,26,1876,1
7429,26,666,1
7430,26,2372,1
7431,26,247,1
7432,26,2650,1
7433,26,248,1
7434,26,391,1
7435,26,172,1
7436,26,229,1
7437,26,760,1
7438,26,494,1
7439,26,975,1
7440,26,6369,1
7441,26,1568,1
7442,26,1175,1
7443,26,286,1
7444,26,1059,1
7445,26,1035,1
7446,26,333,1
7447,26,295,1
7448,26,244,1
7449,26,199,1
7450,26,330,1
7451,26,62,1
7452,26,5342,1
7453,26,216,1
7454,26,804,1
7455,26,219,1
7456,26,272,1
7457,26,38,1
7458,26,85,1
7459,26,66,1
7460,26,941,1
7461,26,350,1
7462,26,1501,1
7463,26,69,1
7464,26,55,1
7465,26,1309,1
7466,26,798,1
7467,26,632,1
7468,26,777,1
7469,26,547,1
7470,26,45,1
7471,26,505,1
7472,26,193,1
7473,26,305,1
7474,26,943,1
7475,26,35,1
7476,26,1137,1
7477,26,1711,1
7478,26,613,1
7479,26,284,1
7480,26,132,1
7481,26,1021,1
7482,26,231,1
7483,26,155,1
7484,26,7579,-2
7485,26,7578,-10
7486,26,177,-10
7487,26,7604,-10
7488,26,7602,-10
7489,26,816,-10
7490,26,7603,-10
7491,56,27,10
7492,754,27,10
7493,7595,27,6
7494,267,27,6
7495,125,27,5
7496,2328,27,5
7497,333,27,5
7498,517,27,5
7499,36,27,4
7500,199,27,4
7501,973,27,4
7502,123,27,4
7503,222,27,3
7504,34,27,3
7505,58,27,3
7506,6736,27,3
7507,103,27,3
7508,29,27,3
7509,591,27,3
7510,645,27,3
7511,1362,27,3
7512,1179,27,3
7513,105,27,2
7514,81,27,2
7515,2387,27,2
7516,290,27,2
7517,877,27,2
7518,557,27,2
7519,371,27,2
7520,47,27,2
7521,2336,27,2
7522,88,27,2
7523,2330,27,2
7524,7431,27,2
7525,519,27,2
7526,937,27,2
7527,321,27,1
7528,1127,27,1
7529,280,27,1
7530,7591,27,1
7531,2418,27,1
7532,118,27,1
7533,104,27,1
7534,706,27,1
7535,82,27,1
7536,825,27,1
7537,617,27,1
7538,87,27,1
7539,702,27,1
7540,1772,27,1
7541,7585,27,1
7542,336,27,1
7543,1130,27,1
7544,6667,27,1
7545,1566,27,1
7546,110,27,1
7547,6317,27,1
7548,172,27,1
7549,3074,27,1
7550,6290,27,1
7551,585,27,1
7552,253,27,1
7553,1187,27,1
7554,886,27,1
7555,96,27,1
7556,6131,27,1
7557,92,27,1
7558,67,27,1
7559,3166,27,1
7560,1055,27,1
7561,3156,27,1
7562,142,27,1
7563,177,27,1
7564,3145,27,1
7565,7554,27,1
7566,3134,27,1
7567,641,27,1
7568,1346,27,1
7569,492,27,1
7570,30,27,1
7571,27,56,10
7572,27,754,8
7573,27,267,6
7574,27,333,5
7575,27,36,4
7576,27,199,4
7577,27,123,4
7578,27,222,3
7579,27,103,3
7580,27,591,3
7581,27,645,3
7582,27,973,3
7583,27,125,3
7584,27,34,2
7585,27,58,2
7586,27,105,2
7587,27,81,2
7588,27,290,2
7589,27,877,2
7590,27,110,2
7591,27,29,2
7592,27,371,2
7593,27,47,2
7594,27,88,2
7595,27,519,2
7596,27,1179,2
7597,27,321,1
7598,27,1127,1
7599,27,280,1
7600,27,2418,1
7601,27,118,1
7602,27,104,1
7603,27,706,1
7604,27,82,1
7605,27,825,1
7606,27,617,1
7607,27,87,1
7608,27,702,1
7609,27,336,1
7610,27,172,1
7611,27,585,1
7612,27,557,1
7613,27,253,1
7614,27,1187,1
7615,27,886,1
7616,27,96,1
7617,27,92,1
7618,27,67,1
7619,27,2336,1
7620,27,1055,1
7621,27,1362,1
7622,27,142,1
7623,27,177,1
7624,27,641,1
7625,27,492,1
7626,27,30,1
7627,314,28,10
7628,1458,28,10
7629,254,28,10
7630,327,28,10
7631,89,28,10
7632,1249,28,10
7633,195,28,10
7634,726,28,10
7635,130,28,10
7636,37,28,5
7637,1455,28,5
7638,2602,28,5
7639,76,28,5
7640,1674,28,5
7641,7564,28,4
7642,275,28,3
7643,406,28,3
7644,2028,28,3
7645,2022,28,3
7646,489,28,2
7647,7561,28,2
7648,1450,28,2
7649,2031,28,2
7650,7394,28,2
7651,1255,28,2
7652,102,28,2
7653,955,28,1
7654,485,28,1
7655,7328,28,1
7656,132,28,1
7657,671,28,1
7658,1267,28,1
7659,2064,28,1
7660,677,28,1
7661,322,28,1
7662,1120,28,1
7663,2620,28,1
7664,401,28,1
7665,931,28,1
7666,857,28,1
7667,670,28,1
7668,1237,28,1
7669,1117,28,1
7670,2604,28,1
7671,408,28,1
7672,1449,28,1
7673,2029,28,1
7674,675,28,1
7675,580,28,1
7676,2585,28,1
7677,50,28,1
7678,514,28,1
7679,1007,28,1
7680,28,314,10
7681,28,195,10
7682,28,37,5
7683,28,130,5
7684,28,1455,3
7685,28,406,3
7686,28,7564,3
7687,28,1674,3
7688,28,1255,3
7689,28,102,3
7690,28,7328,2
7691,28,327,2
7692,28,670,2
7693,28,1117,2
7694,28,1450,2
7695,28,275,2
7696,28,2028,2
7697,28,2031,2
7698,28,2022,2
7699,28,489,1
7700,28,80,1
7701,28,955,1
7702,28,485,1
7703,28,132,1
7704,28,2064,1
7705,28,931,1
7706,28,857,1
7707,28,89,1
7708,28,1249,1
7709,28,2602,1
7710,28,2604,1
7711,28,76,1
7712,28,408,1
7713,28,1449,1
7714,28,2029,1
7715,28,675,1
7716,28,580,1
7717,28,2585,1
7718,28,50,1
7719,28,514,1
7720,28,7394,1
7721,28,726,1
7722,28,1007,1
7723,28,7561,-10
7724,208,29,5
7725,178,29,5
7726,125,29,4
7727,207,29,4
7728,34,29,4
7729,242,29,4
7730,123,29,4
7731,124,29,4
